RestaurantID,RestaurantName,CuisineType,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrdersCount,UberEatsOrdersCount,DoorDashOrdersCount,SelfDeliveryOrdersCount,InStoreRevenue,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,TotalRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,TotalNetProfit,InStoreShare,UE_share,DD_share,SD_share,NetMarginPct,AggregatorDependence,AggregatorRevenueShare,CostBurden,DeliveryEfficiency,ScaleIndex,RevenuePerOrder,TotalRevenue_pt,MonthlyOrders_pt,ScaleIndex_pt,SD_DeliveryTotalCost_pt,PC1,PC2,PC3,ClusterID,GPI,ClusterLabel,StrategicRecommendation
210,Tui Table #210,Pizza,Casual Dining,Newmarket,1.0093,39.56,2793,991,702,478,622,39203.96,28549.7,19384.53,24646.42,111784.61,0.3324,0.4145,0.2974,5.6,4.75,2954.5,9922.52,-1264.75,-858.73,3283.51,11082.55,0.3548,0.3896,0.2653,0.3452,0.09914200174782556,0.6549,0.42880884944716446,0.7468999999999999,94.24242424242425,2818.9749,40.0231328320802,-0.013580954493767148,-0.2188322913592639,-0.21265401715345972,1.0863162359710754,2.0639545844995095,0.14114679010769215,2.302447361767558,2,43.0,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
211,Southern Smoke BBQ #211,Bar & Grill,Casual Dining,Waitakere,1.003,37.46,2490,945,580,533,432,35399.7,24483.42,22927.08,16833.97,99644.17,0.3067,0.4329,0.2282,9.5,3.33,1438.56,9218.08,788.37,738.25,2945.01,13689.71,0.3795,0.3754,0.345,0.2796,0.1373859604631159,0.7203999999999999,0.4757980321377558,0.7396,41.142857142857146,2497.47,40.01773895582329,-0.26405472963432686,-0.43045294873738565,-0.43438112494484593,0.04238628513643757,1.500156349605459,1.1504355419438843,0.2261188824068684,2,38.1,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
212,Gecko Cafe #212,Sushi,QSR,Devonport,1.0033,37.09,4810,1532,1319,1069,890,56821.88,51277.97,44820.3,35270.55,188190.7,0.2528,0.3136,0.2,6.6,1.81,1610.9,24637.97,11978.53,10470.02,13682.41,60768.93,0.3185,0.4024,0.3261,0.2715,0.32291144036341857,0.7284999999999999,0.5106430339012502,0.5664,117.10526315789474,4825.8730000000005,39.12488565488566,1.3246513604564296,0.9712795602416905,0.9522703017017399,0.19751704565253883,-1.9622305112753469,-0.3865468412847308,0.4457636484855469,4,66.0,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
213,Tui Table #213,Vegan/Plant-Based,Bar/Pub,East Auckland,1.0058,34.4,2103,984,544,297,278,33849.6,21045.15,11654.93,10105.83,76655.51,0.234,0.2474,0.302,10.8,3.17,881.26,17554.4,4558.38,2524.46,4359.62,28996.86,0.4679,0.4861,0.2654,0.2484,0.3782749602735668,0.7515000000000001,0.4265848599794066,0.48140000000000005,23.559322033898304,2115.1974,36.450551592962434,-0.7833943481657751,-0.7198975547155471,-0.7174256788443725,-0.593448065796972,-1.6257133131777477,-1.3092525158038242,-3.049761944847292,1,55.9,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
214,The Copper Pan #214,Thai,Cafe,Ponsonby,0.9974,34.96,2615,1047,567,507,494,36603.12,21595.81,18666.26,18369.61,95234.8,0.3184,0.3017,0.2771,3.2,5.31,2623.14,13905.53,2220.05,1918.89,4355.47,22399.94,0.4004,0.3616,0.3233,0.3151,0.235207508179783,0.6849,0.42276636271615,0.6201000000000001,117.61904761904762,2608.201,36.41866156787763,-0.35870201605330965,-0.3417131569383153,-0.3564936159860739,0.9041154460928651,-0.009058306150940566,-1.0779531032998733,0.8229870083925531,0,51.7,Scalable Self-Delivery Leaders,"Optimize: invest in expansion capacity, replicate channel mix in new sites"
215,Rangitoto Roast #215,Burgers,Casual Dining,Auckland CBD,0.9966,35.74,3049,1154,711,698,486,41243.96,26833.0,25907.45,17912.25,111896.66,0.3222,0.4082,0.3142,3.0,2.91,1414.26,11119.37,-1196.75,-1155.47,3414.88,12182.03,0.3785,0.3752,0.3683,0.2565,0.1088685757019021,0.7435,0.47133176271749305,0.7303999999999999,121.5,3038.6334,36.69946211872745,-0.011333074407768385,-0.048594826114654155,-0.06833785324278671,0.019307459606676274,0.5487279226927885,1.6866322687800743,0.9481906383103441,2,42.9,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
216,Kowhai Kitchen #216,Bakery/Desserts,Casual Dining,North Shore,1.0107,37.79,3160,1239,899,583,439,46821.81,34786.1,24372.01,17291.86,123271.78,0.3335,0.3811,0.2536,14.3,4.41,1935.99,13362.94,1106.2,775.03,2999.11,18243.28,0.3921,0.468,0.3035,0.2285,0.1479923466668527,0.7715000000000001,0.47989986029243675,0.7146,28.692810457516337,3193.812,39.01005696202532,0.21139775844671188,0.023051625647067378,0.030507278510381226,0.456519094702325,0.6298331978058467,2.181968151786371,-0.5519540805128277,2,38.8,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
217,Golden Wok #217,Sushi,Casual Dining,Manukau,1.0,34.25,2264,933,427,414,490,31955.25,16468.32,15413.99,16827.46,80665.02,0.3122,0.2453,0.2905,12.7,1.99,975.1,14140.2,2503.18,2342.93,6471.05,25457.36,0.4121,0.3208,0.311,0.3681,0.31559354971956866,0.6317999999999999,0.3952433161238911,0.5575,35.76642335766424,2264.0,35.629425795053,-0.6878059820941163,-0.5965790621498993,-0.604445082648047,-0.4668098962341097,0.09286264712644096,-2.900302796307119,-0.6958477410796899,0,50.3,Scalable Self-Delivery Leaders,"Optimize: invest in expansion capacity, replicate channel mix in new sites"
218,Golden Wok #218,Steakhouse,Bar/Pub,Devonport,1.0057,37.59,1952,848,530,327,247,31876.32,20778.18,13373.77,9569.21,75597.48,0.2402,0.4021,0.3054,5.8,2.75,679.25,11402.16,1086.7,699.45,2743.66,15931.97,0.4344,0.4801,0.2962,0.2237,0.21074736882763817,0.7763,0.45176042905133873,0.6423,36.32352941176471,1963.1264,38.72821721311475,-0.809024416998298,-0.8397989145454929,-0.8370525267926285,-0.9086571856144604,0.251598527392394,1.1423255786215967,-1.693906166311694,1,42.9,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
219,The Copper Pan #219,Sushi,QSR,Ponsonby,1.0161,37.06,6470,1811,1655,1818,1186,67115.66,62974.05,76821.1,45621.33,252532.14,0.3503,0.3068,0.2666,9.5,3.48,4127.28,23013.96,4804.92,5861.45,11516.27,45196.6,0.2799,0.3552,0.3902,0.2546,0.17897365460095493,0.7454000000000001,0.5535736956095966,0.6571,112.95238095238095,6574.167,39.031242658423494,2.2528001539726783,1.7749504810449808,1.779279403190248,1.6201313250738898,-1.4077930176561189,1.7983643393570903,1.6463761930917276,4,62.7,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
220,The Brass Fork #220,Korean BBQ,Casual Dining,East Auckland,0.99,37.73,1839,756,418,380,285,28523.88,17636.3,15779.89,10972.59,72912.66,0.3144,0.339,0.2672,13.1,3.24,923.4,9886.38,1400.32,1252.92,2879.7,15419.32,0.4111,0.386,0.3509,0.2632,0.21147658033598005,0.7369,0.4583043603127358,0.6534,20.21276595744681,1820.61,39.64799347471452,-0.8748629541222989,-0.9325046044056869,-0.9534233144515569,-0.5352826623547369,0.9435519955312708,0.5016869400133834,-1.654617803587866,1,37.0,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
221,Spice Route #221,Vegan/Plant-Based,Cafe,Waitakere,0.9978,30.31,3434,1552,769,662,451,47041.12,24835.22,21277.93,13703.97,106858.24,0.2667,0.3997,0.2808,11.0,1.96,883.96,15692.92,1311.3,1123.47,3687.68,21815.37,0.452,0.4086,0.3518,0.2396,0.2041524359749889,0.7604,0.4315357430554724,0.6664,37.583333333333336,3426.4452,31.117716948165405,-0.11352684820393824,0.19484152615106484,0.17431627121087878,-0.5896539896374018,-0.5587950201880288,0.5950537015562399,-1.61626717489889,1,41.3,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
222,The Copper Pan #222,Mexican,Cafe,Manukau,1.0266,29.79,3414,1312,766,719,617,39084.48,24430.48,22961.36,19395.63,105871.95,0.3129,0.3161,0.2963,10.0,1.91,1178.47,14500.34,1824.96,1715.21,6017.31,24057.82,0.3843,0.3644,0.3421,0.2935,0.22723507029010045,0.7065,0.4476335799992349,0.629,56.09090909090909,3504.8124,31.011115992970122,-0.13380613969239996,0.182532909470781,0.22166085965398405,-0.223299865552984,-1.1203907840955443,-0.29024751176733593,0.19911145632977245,4,55.6,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
223,Gecko Cafe #223,Thai,QSR,Newmarket,0.9946,31.2,5762,1918,1664,1206,974,59841.6,54622.64,39032.74,31446.54,184943.52,0.2783,0.2656,0.2796,13.3,3.89,3788.86,27293.75,9640.9,6889.28,10553.91,54377.84,0.3329,0.4329,0.3137,0.2534,0.29402403501350033,0.7465999999999999,0.5063998998180634,0.5439,68.1118881118881,5730.885200000001,32.09710517181534,1.2739592589919484,1.4461497120385145,1.3961590955344032,1.4803830573675785,-2.9208110910989453,-0.14913550550518745,-0.8857388256272828,4,60.4,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
224,Cafe Aroha #224,Italian,QSR,Waitakere,0.99,29.79,4108,1001,1042,1024,1041,29819.79,35129.09,31877.71,32042.65,128869.24,0.2822,0.3179,0.3092,6.9,4.11,4278.51,11924.93,3186.21,2891.31,8535.35,26537.8,0.2437,0.3354,0.3296,0.335,0.20592811752439913,0.665,0.5199596117739189,0.6001000000000001,131.77215189873417,4066.92,31.370311587147032,0.31729463246687895,0.5910115576410929,0.5468608802423488,1.6795715482479172,-1.9665999974231578,-0.994349818154217,1.6483847358342834,4,56.7,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
225,Gecko Cafe #225,Seafood,QSR,East Auckland,0.99,29.79,5668,1772,1562,1247,1087,52787.88,49261.21,38583.37,33029.33,173661.79,0.3003,0.3891,0.2661,9.6,4.46,4848.02,16395.92,2192.12,1716.96,5410.89,25715.89,0.3126,0.4009,0.3201,0.279,0.14808030022033056,0.721,0.5058371216834745,0.6894,102.54716981132076,5611.32,30.63898906139732,1.0943567173992717,1.4010502489375536,1.339622972133671,1.8890553418485598,-1.3850107549421522,0.7796097431083632,1.1647193676651224,4,49.6,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
226,Ocean & Vine #226,Vegan/Plant-Based,Cafe,Newmarket,1.0054,31.79,3166,1307,753,564,542,41549.53,25070.73,20176.81,17971.53,104768.6,0.28,0.4312,0.2401,9.4,4.78,2590.76,11999.5,1220.94,982.61,2599.42,16802.47,0.4128,0.4051,0.3034,0.2916,0.16037696409038585,0.7085,0.4318807352584648,0.7112,52.11538461538461,3183.0964000000004,33.09178774478838,-0.15660237611314587,0.02688928081769505,0.023759576852660502,0.8853193826371243,0.41181513904901984,0.10412144563393502,0.23314314379444942,2,42.0,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
227,Kiwi Kitchen Co #227,Mexican,Cafe,North Shore,1.0055,35.62,3662,1451,851,762,598,51684.62,32137.51,30172.45,22047.18,136041.76,0.2878,0.368,0.3393,8.5,2.95,1764.1,17789.85,157.47,147.85,5824.54,23919.71,0.3962,0.3849,0.3446,0.2705,0.1758262315924169,0.7295,0.45802083125063947,0.6557999999999999,62.94736842105263,3682.141,37.14957946477335,0.4497469232257743,0.33277147860537887,0.32688458649586405,0.3244246923249901,0.0073129300523478635,0.6343167999763418,-0.36240753534266557,1,47.7,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
228,Mango Tree Thai #228,Burgers,Casual Dining,Newmarket,1.0042,47.23,1891,667,369,475,380,31502.41,18236.69,24429.66,18627.94,92796.7,0.3828,0.4031,0.2619,8.1,2.46,934.8,6744.67,-871.71,-1167.74,3053.44,7758.66,0.3527,0.3015,0.3881,0.3105,0.08360922317280679,0.6896,0.4597830526301043,0.7859,41.75824175824176,1898.9422,49.072818614489684,-0.4119593329715881,-0.8895095788472127,-0.8889229046596264,-0.5199202214455957,3.877539401705136,1.617798212754573,1.137099896104623,3,34.1,"Overextended, Low Return","Hold / stabilize: pause expansion, reduce cost burden and delivery radius before reinvesting"
229,Silver Fern Diner #229,Seafood,Casual Dining,North Shore,1.0242,35.95,2602,843,697,665,397,30305.85,26593.03,25548.37,14935.37,97382.62,0.3301,0.4196,0.2629,9.8,4.29,1703.13,7585.55,-335.07,-321.91,2035.19,8963.76,0.324,0.3962,0.3781,0.2257,0.0920468149244701,0.7743,0.5354281903690823,0.7497,36.75925925925926,2664.9684,37.426064565718676,-0.3123366349384236,-0.3508446194989706,-0.3172015560690384,0.27503933503275235,0.45466515929183887,2.9911753571557,0.4162388780601899,2,41.3,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
230,Blue Wave Sushi #230,Pizza,Cafe,West Auckland,0.99,36.02,3411,1689,646,633,443,60837.78,23985.18,25238.15,15964.93,126026.04,0.2087,0.2872,0.278,9.6,3.58,1585.94,30668.32,5423.05,5706.35,6461.98,48259.7,0.4952,0.3751,0.3676,0.2573,0.3829343522973506,0.7426999999999999,0.3905806292096459,0.4959,41.79245283018868,3376.89,36.94694810905892,0.2637929613370233,0.18068359742516382,0.1440996400316218,0.17591541254557982,-1.2047039032580986,-1.9146741544278854,-3.224928494533649,1,54.9,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
231,The Copper Pan #231,Indian,Cafe,Ponsonby,1.0109,31.85,2848,1153,521,722,452,36723.05,17267.71,25885.75,15441.59,95318.1,0.2898,0.3822,0.282,5.8,1.72,777.44,12045.16,794.31,1190.74,4287.4,18317.61,0.4048,0.3074,0.426,0.2667,0.192173469676798,0.7334,0.452731013312267,0.6719999999999999,66.47058823529412,2879.0431999999996,33.46843398876405,-0.3568943078107936,-0.1816383487940883,-0.1726493805233955,-0.7470859612787163,-0.2165346398535904,0.4346375636488513,-0.2822460554768301,1,48.2,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
232,Manuka Street Food #232,Mexican,QSR,Devonport,1.0354,31.47,4220,1179,1261,1097,683,37103.13,42628.87,39167.96,21616.25,140516.21,0.3011,0.2633,0.2684,12.3,1.66,1133.78,16162.12,7127.55,6548.88,8282.26,38120.81,0.2794,0.4147,0.3607,0.2246,0.2712911912440565,0.7754000000000001,0.582116682480975,0.5644,51.35338345864661,4369.388000000001,33.29768009478673,0.5306459294649395,0.6536879920098598,0.7125981448537698,-0.2736872716246482,-3.212696509240809,1.4074763292510986,-0.22222541642161073,4,65.3,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
233,The Grill House #233,Cafe/Brunch,Casual Dining,Newmarket,0.99,39.51,2093,836,463,457,337,33030.36,20750.46,19701.2,13795.19,87277.21,0.3213,0.3959,0.2795,6.1,3.34,1125.58,9340.99,68.48,65.01,2775.7,12250.18,0.3994,0.3683,0.3636,0.2681,0.14035943632936937,0.7319,0.4634847974631636,0.7172,47.46478873239437,2072.07,41.69957477305304,-0.535120169768275,-0.7277059449868993,-0.7509046075818263,-0.28310808913044183,1.794264721812236,1.2498904465309788,-0.33023123015350253,2,36.0,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
234,Rangitoto Roast #234,Vegan/Plant-Based,Cafe,Devonport,0.9993,31.22,3080,1296,739,620,425,40461.12,23704.84,21806.63,13488.62,99461.21,0.2874,0.3386,0.2788,8.7,2.6,1105.0,15132.46,2256.7,2075.99,3939.74,23404.89,0.4208,0.4142,0.3475,0.2382,0.23531676318838265,0.7617,0.45758009579815084,0.626,43.81443298969072,3077.844,32.29260064935065,-0.2679406457922713,-0.028459658234151156,-0.04312896317858267,-0.30700114818788715,-1.0266382912259455,0.530953165196262,-1.3765511613988346,1,46.3,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
235,Fenwick's Bistro #235,Thai,QSR,Waitakere,1.0007,32.39,3945,1067,1113,1090,675,34560.13,37767.77,38357.92,22779.38,133465.2,0.2991,0.3251,0.2852,8.5,2.77,1869.75,12987.7,3421.76,3475.23,6690.74,26575.43,0.2705,0.3867,0.3787,0.2345,0.19911879651025136,0.7654,0.5703785705936828,0.6242,71.05263157894737,3947.7614999999996,33.83148288973384,0.40256968348501776,0.49829146191797,0.47988997204563427,0.4067943509445521,-2.0322793019787198,1.620357651540993,-0.02344171922558154,4,53.1,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
236,Gecko Cafe #236,Cafe/Brunch,Cafe,South Auckland,0.9916,29.79,4276,1586,1128,873,689,47246.94,38243.2,28131.13,20985.45,134606.72,0.2784,0.3559,0.2093,10.8,3.98,2742.22,17278.21,5981.24,4399.71,4932.16,32591.32,0.3709,0.4193,0.3245,0.2561,0.24212253296120728,0.7438,0.4930981900457867,0.6343,58.389830508474574,4240.0816,31.479588400374183,0.4235256857527095,0.6847229526851432,0.6424665952569703,0.9716495049498146,-1.5953967634933823,0.22523030593243198,-0.5238814915863986,4,49.2,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
237,Arataki Eatery #237,Chinese,Cafe,Auckland CBD,1.0001,29.79,3207,1521,588,523,575,45310.59,19893.55,17644.64,18307.75,101156.53,0.2984,0.2,0.3364,3.0,3.63,2087.25,22727.79,3286.41,2914.89,7095.92,36025.01,0.4743,0.3488,0.3102,0.341,0.35613133427965554,0.659,0.371090131304425,0.4984,143.75,3207.3206999999998,31.542416588712193,-0.2320664761047786,0.05301921218683809,0.03899778970860838,0.5650589512600505,-1.7700909257274173,-3.293284137207312,0.047778633334729384,0,63.2,Scalable Self-Delivery Leaders,"Optimize: invest in expansion capacity, replicate channel mix in new sites"
238,Nikau Noodle House #238,Italian,QSR,North Shore,1.0334,29.79,6370,2119,1433,1576,1242,63125.01,47313.52,50246.21,38172.38,198857.12,0.2837,0.3089,0.2756,12.6,4.26,5290.92,25717.13,6235.92,6622.45,10260.51,48836.01,0.3327,0.3371,0.3707,0.2922,0.24558341184866805,0.7078,0.49060214690829274,0.5926,91.32352941176471,6582.758000000001,31.21775824175824,1.4882182550934193,1.7296099437069863,1.7830524122991742,2.0384823085265302,-2.5422696427861124,-0.42946756225788413,0.9257258322015988,4,69.0,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
239,Ocean & Vine #239,Vegan/Plant-Based,Casual Dining,West Auckland,1.0336,40.29,3452,1310,753,854,535,52779.9,31893.56,36866.73,22656.63,144196.82,0.2916,0.4121,0.2974,7.1,0.89,476.15,15638.68,-35.08,-40.55,6237.01,21800.06,0.3795,0.3515,0.3987,0.2498,0.151182668244695,0.7502,0.4768502523148569,0.7037,66.04938271604938,3567.9872,41.7719640787949,0.5962501700200473,0.20588952499234714,0.2594450050410183,-1.3150515374561187,0.728469999385824,1.819411723734084,0.36476597728499766,2,52.5,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
240,Waterfront Grill #240,Seafood,Casual Dining,Auckland CBD,1.001,37.03,1948,629,569,409,341,23291.87,22641.38,16048.51,12878.64,74860.4,0.4,0.4023,0.2387,13.8,3.08,1050.28,4604.8,-928.3,-657.99,1495.83,4514.34,0.3229,0.4314,0.3101,0.2585,0.0603034448119433,0.7415,0.5168271876719869,0.8023,23.04054054054054,1949.9479999999999,38.42936344969199,-0.8269837369748748,-0.8430352949428267,-0.8476330106905635,-0.3723449088369389,1.8117930529385184,2.893137109326144,0.7040039077326603,2,29.5,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
241,Ponsonby Pizza Co #241,Korean BBQ,Casual Dining,Manukau,1.0346,35.91,2935,1063,727,649,496,38172.33,27345.55,25343.23,17839.01,108700.12,0.2985,0.3749,0.2659,7.8,3.56,1765.76,12467.08,1659.87,1538.33,4060.46,19725.74,0.3622,0.3884,0.3467,0.265,0.1814693488838835,0.7351000000000001,0.48471685219850724,0.6734,56.36363636363636,3036.551,37.03581601362862,-0.0758997464246571,-0.12350995904750746,-0.06968116160077666,0.32574967319867004,-0.12876860262463222,1.059470616217318,0.5652282323294078,2,54.1,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
242,Mango Tree Thai #242,Korean BBQ,Casual Dining,Devonport,1.0065,38.03,3200,970,679,759,792,36889.1,26770.48,31486.57,31093.6,126239.75,0.323,0.4621,0.2598,9.3,1.12,887.04,7927.47,-1201.99,-1413.75,5794.97,11106.7,0.3031,0.3045,0.3404,0.3552,0.0879810043983769,0.6449,0.4614794468461796,0.7851,76.89320388349515,3220.7999999999997,39.449921875,0.26783486213687924,0.04856954768855592,0.04745210842741688,-0.5853374606131893,2.0861987107297293,0.34748044994593996,2.315490792196097,2,40.6,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
243,Golden Wok #243,Vegan/Plant-Based,Casual Dining,Newmarket,1.0323,40.78,2900,1146,754,466,534,46733.88,32882.03,21015.19,22711.14,123342.24,0.2751,0.3956,0.3241,16.2,2.08,1110.72,15389.47,170.99,109.28,6368.06,22037.8,0.3952,0.4299,0.2657,0.3044,0.17867196185183598,0.6956,0.4369729299548962,0.6707000000000001,31.046511627906977,2993.67,42.53180689655173,0.21274525260563612,-0.14679289437209145,-0.09744529756360906,-0.30032412082327314,1.2533247188335968,0.25648217477655066,-0.19847234399838357,2,47.7,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
244,Arataki Eatery #244,Seafood,Cafe,East Auckland,1.0036,31.63,3267,1436,759,572,500,45420.68,26284.41,19466.75,16396.42,107568.26,0.2835,0.3719,0.2624,8.5,1.88,940.0,15651.97,2160.58,1600.17,4710.21,24122.93,0.4395,0.4145,0.3124,0.2731,0.22425695088867292,0.7269,0.4253221163938136,0.6554,52.63157894736842,3278.7612000000004,32.92569941842669,-0.09898473744974197,0.0909672303344112,0.0836068075414755,-0.5129635135330644,-0.3446564989822325,-0.07710185404664079,-0.610043355158857,1,46.6,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
245,Waterfront Grill #245,Indian,Fine Dining,Ponsonby,0.999,42.7,862,508,134,110,110,21691.6,6103.97,4923.95,5058.49,37778.01,0.322,0.5022,0.3027,13.8,2.82,310.2,3813.38,-774.59,-624.85,579.08,2993.02,0.5893,0.3785,0.3107,0.3107,0.07922651298996426,0.6892,0.29191373500086426,0.8242,7.4324324324324325,861.138,43.825997679814385,-1.8826960197572475,-1.8932339839201178,-1.898653623830106,-1.771022544512781,5.452305892067765,0.2899646889570271,-1.3870945476941814,3,16.6,"Overextended, Low Return","Hold / stabilize: pause expansion, reduce cost burden and delivery radius before reinvesting"
246,Golden Wok #246,Thai,Casual Dining,Newmarket,1.0115,42.29,1898,649,465,380,404,27446.21,21619.68,18202.55,18051.28,85319.72,0.3067,0.3981,0.2605,9.6,4.59,1854.36,8102.12,750.2,631.63,3474.38,12958.33,0.3419,0.3723,0.3042,0.3235,0.15187965923938804,0.6765000000000001,0.46674121762237375,0.7048,38.113207547169814,1919.8270000000002,44.952434141201266,-0.5797122746756448,-0.8837658875119233,-0.8719504838098749,0.39503595318142565,2.214073453610958,0.26775041848618664,0.7386217527494333,2,42.2,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
247,Rangitoto Roast #247,Pizza,Cafe,Ponsonby,1.05,36.53,3644,1452,894,621,677,53041.56,34568.73,24159.21,26700.71,138470.21,0.3114,0.3051,0.2664,11.0,5.02,3398.54,20341.44,4048.0,2829.04,6841.18,34059.66,0.3985,0.4078,0.2833,0.3089,0.24597102871440726,0.6911,0.4241196716607854,0.6165,56.416666666666664,3826.2000000000003,37.999508781558724,0.49381293125312414,0.3220368635644232,0.41052383592594344,1.3059281211882297,-0.2720424146200714,-0.6002402314144827,0.8913255265338466,4,62.7,High-Growth / High-Risk,Optimize: strong momentum but monitor cost burden; reinforce operational capacity ahead of scale
248,Nikau Noodle House #248,Chinese,Casual Dining,East Auckland,1.0188,39.73,3433,1310,803,675,645,52046.3,33975.64,30571.77,26230.74,142824.45,0.3342,0.2581,0.2726,9.7,1.9,1225.5,21219.28,4590.11,4130.25,9468.77,39408.41,0.3816,0.3782,0.3179,0.3038,0.27592201475307626,0.6960999999999999,0.4519352953923505,0.5923,60.280373831775705,3497.5404,41.60339353335276,0.5718857078055943,0.1942269241428332,0.21728988622702472,-0.17193110863636957,-0.03548246004892514,-0.5018639171282199,0.18627063734619112,2,57.8,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
249,Tui Table #249,Korean BBQ,Cafe,South Auckland,0.9944,34.41,4311,1849,966,1005,491,63624.09,37321.53,36205.88,17961.81,155113.31,0.2971,0.3261,0.3185,12.5,3.38,1659.58,23973.56,2175.85,2110.8,5108.43,33368.64,0.4289,0.3924,0.4082,0.1994,0.21512428559483388,0.8006,0.47402386036375604,0.6232,36.370370370370374,4286.8584,35.980818835537,0.7861450468114529,0.7040195559530208,0.6679580500542418,0.2388727632159119,-0.9475866376936153,1.5740806186496306,-2.283201464204701,1,42.2,Stable Local Performers,"Hold / stabilize: protect margin, selectively test growth levers before scaling"
250,Harbor Bites #250,Thai,Casual Dining,Newmarket,1.0205,42.35,1922,741,477,356,348,31381.35,22911.53,16475.82,15392.82,86161.52,0.2669,0.418,0.2233,7.1,3.41,1186.68,9888.26,2103.28,1512.48,3663.6,17167.62,0.3855,0.4039,0.3014,0.2947,0.19924927043998295,0.7053,0.4571338806464881,0.6849000000000001,42.96296296296296,1961.4009999999998,44.8290946930281,-0.5604750540291782,-0.8641509622830831,-0.8384357769381336,-0.21421333421133276,1.7218192127320182,0.31057428358648653,0.26170549086051,2,47.4,Aggregator-Dependent Low Margin,"Rebalance channels: shift volume toward in-store/self-delivery, renegotiate commission exposure"
